# checker sha256 800cb5598e4a3a2a9378032db9bbad206fbb2501e930890b46bf2f8d2820c0ce
42	PASS	1	verilator-shards	13	list-typed	1	.github/workflows/rtl.yml: job `verilator-shards` step 13 (`Run this exhaustive suite shard`) must record a canonical normalized `run` script
43	PASS	1	verilator-shards	13	stale	1	.github/workflows/rtl.yml: job `verilator-shards` step 13 (`Run this exhaustive suite shard`) script is not the canonical form: line 1 must be 'echo stale record' (found 'scripts/run_all_suites.sh "$R
44	PASS	1	verilator-suites	3	missing	1	.github/workflows/rtl.yml: job `verilator-suites` step 3 (`Require every shard to have validated this run's SHA`) must record a canonical normalized `run` script
45	PASS	1	verilator-suites	3	empty	1	.github/workflows/rtl.yml: job `verilator-suites` step 3 (`Require every shard to have validated this run's SHA`) must record a canonical normalized `run` script
46	PASS	1	verilator-suites	3	list-typed	1	.github/workflows/rtl.yml: job `verilator-suites` step 3 (`Require every shard to have validated this run's SHA`) must record a canonical normalized `run` script
47	PASS	1	verilator-suites	3	stale	1	.github/workflows/rtl.yml: job `verilator-suites` step 3 (`Require every shard to have validated this run's SHA`) script is not the canonical form: line 1 must be 'echo stale record' (found 'shopt -s 
48	PASS	1	verilator-suites	4	missing	1	.github/workflows/rtl.yml: job `verilator-suites` step 4 (`Prove exhaustive ownership and tally every log`) must record a canonical normalized `run` script
49	PASS	1	verilator-suites	4	empty	1	.github/workflows/rtl.yml: job `verilator-suites` step 4 (`Prove exhaustive ownership and tally every log`) must record a canonical normalized `run` script
50	PASS	1	verilator-suites	4	list-typed	1	.github/workflows/rtl.yml: job `verilator-suites` step 4 (`Prove exhaustive ownership and tally every log`) must record a canonical normalized `run` script
51	PASS	1	verilator-suites	4	stale	1	.github/workflows/rtl.yml: job `verilator-suites` step 4 (`Prove exhaustive ownership and tally every log`) script is not the canonical form: line 1 must be 'echo stale record' (found 'shopt -s nullgl
52	PASS	1	verilator-suites	5	missing	1	.github/workflows/rtl.yml: job `verilator-suites` step 5 (`Require every Verilator worker to pass`) must record a canonical normalized `run` script
53	PASS	1	verilator-suites	5	empty	1	.github/workflows/rtl.yml: job `verilator-suites` step 5 (`Require every Verilator worker to pass`) must record a canonical normalized `run` script
54	PASS	1	verilator-suites	5	list-typed	1	.github/workflows/rtl.yml: job `verilator-suites` step 5 (`Require every Verilator worker to pass`) must record a canonical normalized `run` script
55	PASS	1	verilator-suites	5	stale	1	.github/workflows/rtl.yml: job `verilator-suites` step 5 (`Require every Verilator worker to pass`) script is not the canonical form: line 1 must be 'echo stale record' (found 'if [ "$SHARD_RESULT" !=
56	PASS	1	yosys-shards	2	missing	1	.github/workflows/rtl.yml: job `yosys-shards` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
57	PASS	1	yosys-shards	2	empty	1	.github/workflows/rtl.yml: job `yosys-shards` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
58	PASS	1	yosys-shards	2	list-typed	1	.github/workflows/rtl.yml: job `yosys-shards` step 2 (`Fetch RTL dependencies`) must record a canonical normalized `run` script
59	PASS	1	yosys-shards	2	stale	1	.github/workflows/rtl.yml: job `yosys-shards` step 2 (`Fetch RTL dependencies`) script is not the canonical form: line 1 must be 'echo stale record' (found 'git submodule update --init third_party/ver
60	PASS	1	yosys-shards	3	missing	1	.github/workflows/rtl.yml: job `yosys-shards` step 3 (`Record the tree this worker validates`) must record a canonical normalized `run` script
61	PASS	1	yosys-shards	3	empty	1	.github/workflows/rtl.yml: job `yosys-shards` step 3 (`Record the tree this worker validates`) must record a canonical normalized `run` script
62	PASS	1	yosys-shards	3	list-typed	1	.github/workflows/rtl.yml: job `yosys-shards` step 3 (`Record the tree this worker validates`) must record a canonical normalized `run` script
63	PASS	1	yosys-shards	3	stale	1	.github/workflows/rtl.yml: job `yosys-shards` step 3 (`Record the tree this worker validates`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipefail'); 9 line(
64	PASS	1	yosys-shards	5	missing	1	.github/workflows/rtl.yml: job `yosys-shards` step 5 (`Build Yosys from source on cache miss`) must record a canonical normalized `run` script
65	PASS	1	yosys-shards	5	empty	1	.github/workflows/rtl.yml: job `yosys-shards` step 5 (`Build Yosys from source on cache miss`) must record a canonical normalized `run` script
66	PASS	1	yosys-shards	5	list-typed	1	.github/workflows/rtl.yml: job `yosys-shards` step 5 (`Build Yosys from source on cache miss`) must record a canonical normalized `run` script
67	PASS	1	yosys-shards	5	stale	1	.github/workflows/rtl.yml: job `yosys-shards` step 5 (`Build Yosys from source on cache miss`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipefail'); 12 line
68	PASS	1	yosys-shards	6	missing	1	.github/workflows/rtl.yml: job `yosys-shards` step 6 (`Install the pinned Yosys and prove the version`) must record a canonical normalized `run` script
69	PASS	1	yosys-shards	6	empty	1	.github/workflows/rtl.yml: job `yosys-shards` step 6 (`Install the pinned Yosys and prove the version`) must record a canonical normalized `run` script
70	PASS	1	yosys-shards	6	list-typed	1	.github/workflows/rtl.yml: job `yosys-shards` step 6 (`Install the pinned Yosys and prove the version`) must record a canonical normalized `run` script
71	PASS	1	yosys-shards	6	stale	1	.github/workflows/rtl.yml: job `yosys-shards` step 6 (`Install the pinned Yosys and prove the version`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipefail')
72	PASS	1	yosys-shards	7	missing	1	.github/workflows/rtl.yml: job `yosys-shards` step 7 (`Install the pinned sv2v release`) must record a canonical normalized `run` script
73	PASS	1	yosys-shards	7	empty	1	.github/workflows/rtl.yml: job `yosys-shards` step 7 (`Install the pinned sv2v release`) must record a canonical normalized `run` script
74	PASS	1	yosys-shards	7	list-typed	1	.github/workflows/rtl.yml: job `yosys-shards` step 7 (`Install the pinned sv2v release`) must record a canonical normalized `run` script
75	PASS	1	yosys-shards	7	stale	1	.github/workflows/rtl.yml: job `yosys-shards` step 7 (`Install the pinned sv2v release`) script is not the canonical form: line 1 must be 'echo stale record' (found 'set -euo pipefail'); 9 line(s) exp
76	PASS	1	yosys-shards	9	missing	1	.github/workflows/rtl.yml: job `yosys-shards` step 9 (`Run this weighted portability shard`) must record a canonical normalized `run` script
77	PASS	1	yosys-shards	9	empty	1	.github/workflows/rtl.yml: job `yosys-shards` step 9 (`Run this weighted portability shard`) must record a canonical normalized `run` script
78	PASS	1	yosys-shards	9	list-typed	1	.github/workflows/rtl.yml: job `yosys-shards` step 9 (`Run this weighted portability shard`) must record a canonical normalized `run` script
79	PASS	1	yosys-shards	9	stale	1	.github/workflows/rtl.yml: job `yosys-shards` step 9 (`Run this weighted portability shard`) script is not the canonical form: line 1 must be 'echo stale record' (found 'syn/yosys/run.sh --shard "${{ 
80	PASS	1	yosys-portability	3	missing	1	.github/workflows/rtl.yml: job `yosys-portability` step 3 (`Require every shard to have validated this run's SHA`) must record a canonical normalized `run` script
